pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
HD 69830,b,,2006,,,0.078500,8.66700000,0.760,12.58,-0.220,,K0 V
HD 70573,b,,2007,,,1.760000,851.80000000,0.928,45.70,,,G1-1.5 V
HD 73256,b,,2003,,,0.037000,2.54858000,0.782,36.52,-0.160,0.89,G8/K0
HD 73526,c,,2005,,,1.030000,379.10000000,0.733,94.61,,,G6 V
OGLE 2015-BLG-0966L,b,,2016,0.06607,,2.100000,,,2500.00,,,
HD 75289,b,,1999,,,0.048200,3.50926700,0.578,28.94,,,G0
HD 76700,b,,2002,,,0.049000,3.97100000,0.722,59.70,,,G6 V
HD 7924,d,,2015,,,0.155100,24.45100000,0.826,16.82,,0.78,K0.5 V
HD 80606,b,,2001,3.94000,0.980,0.449000,111.43570000,0.778,29.04,,0.98,G5
HD 82943,b,,2003,1.68100,,1.183060,441.47000000,0.620,27.46,,,G2/3 V
HD 85390,b,,2009,,,1.520000,788.00000000,0.846,33.96,-0.367,,K1 V
HD 86264,b,,2009,,,2.860000,1475.00000000,0.511,72.57,,,F7 V
HD 8673,b,,2009,,,3.020000,1634.00000000,0.474,38.26,,,F5
HD 89307,b,,2009,,,3.270000,2157.00000000,0.590,30.88,,,G0
HD 92788,b,,2000,,,0.960000,325.00000000,0.712,32.32,0.020,,G6 V
HD 95089,b,,2009,,,1.510000,507.00000000,0.949,149.03,1.130,4.90,G8/K0 IV
HD 96127,b,,2011,,,1.400000,647.30000000,1.517,221.24,2.860,35.00,K2 III
HD 98649,b,,2012,,,5.600000,4951.00000000,0.656,42.77,-0.066,1.00,G4 V
HIP 14810,b,,2005,,,0.069200,6.67385500,0.757,52.88,,1.00,G5 V
HIP 5158,b,,2009,,,0.890000,345.72000000,1.106,44.80,-0.959,,
HIP 57274,c,,2011,,,0.178000,32.03000000,1.110,25.87,,,K4 V
HIP 67851,b,,2015,,,0.460000,88.90000000,1.010,,1.244,5.92,K0 III
HIP 75458,b,,2002,,,1.275000,511.09800000,1.160,31.33,,,K2 III
HR 8799,d,,2008,10.00000,1.200,24.000000,37000.00000000,0.254,39.40,,,F0+ V ({lambda} Boo)...
K2-3,d,,2015,,0.135,0.207600,44.55983000,1.350,42.00,,0.56,M0 V
KELT-3,b,0.75000,2013,1.47700,1.345,0.041220,2.70339040,,178.00,0.489,1.47,
KIC 10001893,c,,2014,,,,0.32528000,,,,,
KOI-94,c,0.91000,2013,0.04900,0.385,0.101300,10.42364800,,,0.479,1.52,
Kapteyn,c,,2014,,,0.311000,121.54000000,1.570,3.92,,0.29,M0 V
Kepler-10,b,8.00000,2011,0.01450,0.132,0.017200,0.83749100,,173.00,,1.06,
Kepler-100,b,14.25000,2014,0.02300,0.118,,6.88705000,,,,1.49,
Kepler-101,b,1.45000,2014,0.16000,0.510,0.047400,3.48768120,0.720,,,1.56,G3 IV
Kepler-102,d,13.27000,2014,0.01200,0.105,,10.31170000,,,-0.553,0.76,
Kepler-103,b,1.38000,2014,0.03100,0.301,,15.96540000,,,,1.44,
Kepler-104,c,,2014,,0.279,0.153000,23.66820500,,,,1.35,
Kepler-106,b,,2014,,0.073,,6.16486000,,,,1.04,
Kepler-106,e,3.10000,2014,0.03500,0.228,,43.84450000,,,,1.04,
Kepler-107,d,,2014,,0.095,0.082000,7.95820300,,,,1.41,
Kepler-109,b,,2014,,0.211,,6.48163000,,,,1.32,
Kepler-11,e,0.58000,2010,0.02500,0.374,0.195000,31.99960000,,613.00,,1.06,
Kepler-110,c,,2014,,0.197,0.198000,31.71977500,,,,1.15,
Kepler-112,c,,2014,,0.214,0.172000,28.57426300,,,,0.84,
Kepler-114,c,,2013,0.00900,0.143,,8.04100000,,,,0.67,
Kepler-116,c,,2014,,0.205,0.116000,13.07163000,,,,1.45,
Kepler-119,b,,2014,,0.321,0.035000,2.42208200,,,,0.84,
Kepler-121,b,,2014,,0.209,0.039000,3.17742200,,,,0.70,
Kepler-122,d,,2014,,0.196,0.155000,21.58747500,,,,1.22,
Kepler-124,b,,2014,,0.065,0.039000,3.41049300,,,,0.64,
Kepler-125,c,,2014,,0.066,0.051000,5.77446400,,,,0.51,
Kepler-127,b,,2014,,0.125,0.125000,14.43588900,,,,1.36,
Kepler-128,c,,2013,0.10500,0.101,,22.80400000,,,,1.66,
Kepler-130,c,,2014,,0.259,0.178000,27.50868000,,,0.155,1.13,
Kepler-131,c,77.70000,2014,0.02600,0.075,,25.51690000,,,,1.03,
Kepler-132,c,,2014,,0.114,0.068000,6.41491400,,,,1.18,
Kepler-134,c,,2014,,0.112,0.092000,10.10578500,,,,1.18,
Kepler-136,c,,2014,,0.178,0.133000,16.39923500,,,,1.35,
Kepler-138,c,6.20000,2014,0.00620,0.107,,13.78130000,,,,0.44,M1 V
Kepler-14,b,7.10000,2011,8.40000,1.136,,6.79012300,,980.00,0.799,2.05,
Kepler-140,b,,2014,,0.144,0.045000,3.25427000,,,,1.29,
Kepler-142,b,,2014,,0.178,0.032000,2.02415200,,,,1.27,
Kepler-150,c,,2014,,0.329,0.073000,7.38199800,,,,0.94,
Kepler-151,c,,2014,,0.186,0.160000,24.67461200,,,,0.83,
Kepler-154,b,,2014,,0.202,0.198000,33.04053200,,,,1.00,
Kepler-156,b,,2014,,0.205,0.054000,4.97345600,,,,0.81,
Kepler-158,b,,2014,,0.189,0.111000,16.70918400,,,,0.62,
Kepler-160,c,,2014,,0.322,0.109000,13.69908700,,,,0.88,
Kepler-162,c,,2014,,0.270,0.137000,19.44635500,,,,0.96,
Kepler-164,c,,2014,,0.244,0.097000,10.94572300,,,,1.15,
Kepler-166,b,,2014,,0.203,0.072000,7.65025400,,,,0.74,
Kepler-168,c,,2014,,0.240,0.116000,13.19324200,,,,1.11,
Kepler-169,e,,2014,,0.196,0.105000,13.76710200,,,,0.76,
Kepler-171,b,,2014,,0.209,0.050000,4.16697200,,,,0.84,
Kepler-172,d,,2014,,0.201,0.118000,14.62711900,,,,1.08,
Kepler-174,b,,2014,,0.175,0.100000,13.98179000,,,,0.62,
Kepler-175,c,,2014,,0.277,0.213000,34.03525700,,,,1.01,
Kepler-177,b,,2013,0.00600,0.259,,36.85500000,,,,1.07,
Kepler-178,d,,2014,,0.352,0.397000,96.67898800,,,,1.07,
Kepler-18,b,4.90000,2011,0.02200,0.178,0.044700,3.50472500,,,-0.031,1.11,
Kepler-186,b,,2014,,0.095,0.034300,3.88679070,,172.00,-1.260,0.52,M1
Kepler-186,f,,2014,,0.104,0.432000,129.94410000,,172.00,-1.260,0.52,M1
Kepler-445,d,,2015,,0.110,,8.15275000,,90.00,,0.21,M4
Kepler-446,d,,2015,,0.120,,5.14892100,,120.00,,0.24,M4
Kepler-447,b,0.40000,2015,1.37000,1.650,0.076900,7.79430132,,,,1.05,G8 V
KOI-12,b,,2015,10.00000,1.430,0.151000,17.85523330,,426.00,,1.63,
Lupus-TR-3,b,1.40000,2007,0.81000,0.890,0.046400,3.91405000,,2000.00,,0.82,
MOA 2007-BLG-400L,b,,2008,0.83000,,0.720000,,,5800.00,,,
MOA 2008-BLG-310L,b,,2009,0.23000,,1.250000,,,6000.00,,,
MOA 2008-BLG-379L,b,,2013,4.10000,,3.300000,,,3300.00,,,K
MOA 2009-BLG-266L,b,,2011,0.03300,,3.200000,2774.00000000,,3040.00,,,
MOA 2009-BLG-319L,b,,2010,0.16000,,2.400000,,,6100.00,,,
MOA 2010-BLG-477L,b,,2012,1.50000,,2.000000,,,2300.00,,,
MOA 2010-BLG-073L,b,,2012,11.00000,,1.210000,,,2800.00,,,
MOA 2011-BLG-293L,b,,2012,4.80000,,1.100000,,,7720.00,,,
MOA 2011-BLG-322L,b,,2013,11.60000,,4.300000,,,7560.00,,,
NGC 2682 YBP 1194,b,,2014,,,,6.95900000,0.626,,,,G5 V
NGC 2682 Sand 364,b,,2014,,,,121.71000000,1.634,,,21.80,K3 III
NGC 4349 127,b,,2007,,,2.380000,677.80000000,,2200.00,,,
OGLE 2003-BLG-235L,b,,2004,2.60000,,4.300000,,,5800.00,,,K V
OGLE 2005-BLG-71L,b,,2005,3.80000,,3.600000,,,3200.00,,,
OGLE 2005-BLG-169L,b,,2006,0.04436,,3.500000,,,4100.00,,,K5
OGLE 2006-BLG-109L,b,,2008,0.73000,,2.300000,1788.50000000,,1510.00,,,
OGLE 2006-BLG-109L,c,,2008,0.27000,,4.500000,4927.50000000,,1510.00,,,
OGLE 2008-BLG-92L,b,,2014,0.18000,,18.000000,,,8100.00,,,
OGLE 2008-BLG-355L,b,,2014,4.60000,,1.700000,,,6800.00,,,
OGLE 2011-BLG-251L,b,,2012,0.53000,,2.720000,,,2570.00,,,M
OGLE 2012-BLG-26L,b,,2012,0.14500,,4.000000,,,4019.00,,,G5 V
MOA 2013-BLG-605L,b,,2016,0.01007,,0.940000,,,,,,
HD 219828,c,,2016,,,5.960000,4791.00000000,0.654,77.90,0.489,1.69,G0 IV
K2-39,b,0.50000,2016,0.15826,0.732,0.062000,4.60543000,1.320,,,3.88,
WASP-120,b,2.00000,2016,4.85000,1.473,0.051400,3.61127060,0.523,437.00,,1.87,F5
WASP-123,b,0.52100,2016,0.89900,1.318,0.042630,2.97764120,0.480,214.00,,1.28,G5
HATS-25,b,0.38000,2016,0.61300,1.260,0.051630,4.29864320,0.715,466.00,0.068,1.11,G
HATS-26,b,0.15300,2016,0.65000,1.750,0.047350,3.30238810,0.598,907.00,0.704,2.04,F
HATS-27,b,0.18000,2016,0.53000,1.500,0.061100,4.63703800,0.473,840.00,0.669,1.74,F
HATS-28,b,0.48000,2016,0.67200,1.194,0.041310,3.18107810,0.763,521.00,-0.157,0.92,G
HATS-29,b,0.41100,2016,0.65300,1.251,0.054750,4.60587490,0.749,351.00,0.029,1.07,G
HATS-30,b,0.54300,2016,0.70600,1.175,0.043540,3.17435160,0.661,339.00,0.097,1.06,G
WASP-121,b,0.24300,2016,1.18300,1.865,0.025440,1.27492550,,270.00,0.519,1.46,F6 V
MOA 2010-BLG-353L,b,,2015,0.27000,,1.720000,,,6430.00,,,
K2-33,b,,2016,3.70000,0.450,,5.42486500,1.639,145.00,-0.824,1.05,M3.3
V830 Tau,b,,2016,0.70000,,0.057000,4.92700000,,150.00,,2.00,
HATS-15,b,1.97000,2016,2.17000,1.105,0.027120,1.74748753,1.023,689.00,-0.204,0.92,G9 V
HATS-16,b,1.86000,2016,3.27000,1.300,0.037440,2.68650200,0.643,774.00,0.173,1.24,G3 V
WASP-157,b,0.64000,2016,0.57400,1.065,0.052900,3.95162050,0.045,,,1.13,G2 V
K2-35,b,,2016,,0.125,0.032000,2.39984000,1.190,,,0.72,K4 V
K2-35,c,,2016,,0.186,0.056400,5.60912000,1.190,,,0.72,K4 V
K2-36,b,,2016,,0.118,0.023000,1.42266000,0.843,,,0.74,K2 V
K2-36,c,,2016,,0.250,0.055500,5.34059000,0.843,,,0.74,K2 V
K2-37,b,,2016,,0.144,0.051100,4.44117000,0.895,,,0.85,G3 V
K2-37,c,,2016,,0.245,0.065400,6.42904000,0.895,,,0.85,G3 V
K2-37,d,,2016,,0.244,0.110300,14.09189000,0.895,,,0.85,G3 V
K2-38,b,17.50000,2016,0.03776,0.138,0.050600,4.01593000,1.000,,,1.10,G2 V
K2-38,c,3.60000,2016,0.03115,0.216,0.096400,10.56103000,1.000,,,1.10,G2 V
K2-8,c,,2016,,0.215,0.053200,5.06416000,1.117,,,0.74,K3 V
HIP 41378,b,,2016,,0.259,,15.57120000,0.494,116.14,,1.40,
NN Ser,d,,2010,2.30000,,3.430000,2883.50000000,,500.00,,,WD
OGLE 2005-BLG-390L,b,,2005,0.01700,,2.600000,3285.00000000,,6600.00,,,
OGLE 2007-BLG-368L,b,,2009,0.06000,,3.300000,,,5900.00,,,
OGLE 2011-BLG-265L,b,,2015,0.88000,,1.890000,,,4380.00,,,
OGLE 2012-BLG-358L,b,,2013,1.85000,,0.870000,,,1760.00,,,
OGLE 2013-BLG-341L B,b,,2014,0.00730,,0.883000,,,1161.00,,,
OGLE-TR-10,b,0.40000,2004,0.62000,1.250,0.043400,3.10127800,,,0.188,1.17,G2 V
OGLE-TR-182,b,,2007,1.01000,1.130,0.051000,3.97910000,,,,1.14,
PH1,b,,2012,0.53100,0.551,0.652000,138.31700000,,1000.00,,1.73,F
POTS-1,b,,2013,2.31000,0.941,0.037340,3.16062960,,1200.00,,0.59,K5 V
PSR B1257+12,d,,1992,0.01227,,0.460000,98.21140000,,600.00,,,
Pr0201,b,,2012,,,,4.42640000,0.664,,,1.17,
Qatar-2,b,1.57300,2011,2.49400,1.254,0.021530,1.33711647,1.165,,,0.78,
UZ For,c,,2011,7.70000,,2.800000,1916.25000000,,,,,
VHS J125601.92-125723.9,b,,2015,11.20000,,102.000000,,,12.70,-3.140,,M7.5
WASP-12,b,0.26600,2008,1.47000,1.900,0.023400,1.09142030,,,0.607,1.66,
WASP-16,b,1.10400,2009,0.85500,1.008,0.042100,3.11860090,,,,0.95,
WASP-2,b,0.92000,2007,0.91500,1.071,0.031380,2.15222600,0.860,166.00,-0.328,0.84,K1 V
WASP-24,b,0.64800,2010,1.07100,1.300,0.036510,2.34121242,,,,1.33,
WASP-29,b,0.65000,2010,0.24400,0.792,0.045700,3.92272700,,70.00,,0.81,
WASP-33,b,,2010,4.10000,1.497,0.025550,1.21986690,0.270,116.14,,1.44,A5
WASP-37,b,1.53000,2010,1.80000,1.160,0.044600,3.57746900,,343.00,-0.021,1.00,
WASP-41,b,0.74000,2012,0.94000,1.180,0.040000,3.05240400,,180.00,,0.87,
WASP-45,b,1.27500,2011,1.00200,0.992,0.040500,3.12609600,,,,0.92,K2 V
WASP-49,b,0.36300,2012,0.37800,1.115,0.037900,2.78173870,,170.00,,0.98,
WASP-55,b,0.32900,2012,0.62700,1.335,0.055800,4.46562910,0.936,330.00,,1.10,
TYC 1422-614-1,b,,2014,,,0.690000,198.40000000,0.950,759.00,1.350,6.85,
OGLE 2012-BLG-26L,c,,2012,0.86000,,4.800000,,,4019.00,,,G5 V
OGLE 2012-BLG-406L,b,,2013,2.73000,,3.450000,,,4970.00,,,
OGLE 2013-BLG-102L,b,,2014,12.56900,,0.800000,,,3040.00,,,
OGLE 2014-BLG-124L,b,,2015,0.51000,,3.110000,,,4100.00,,,
OGLE2-TR-L9,b,,2008,4.50000,1.610,0.030800,2.48553350,,,,1.53,
OGLE-TR-056,b,0.68000,2002,1.39000,1.363,0.023830,1.21191890,,,0.350,1.36,F8 V
OGLE-TR-111,b,,2004,,1.019,0.047300,4.01444630,,,-0.397,0.83,K2 V
OGLE-TR-113,b,1.20000,2004,1.26000,1.093,0.022890,1.43247520,,600.00,-0.529,0.77,K4 V
OGLE-TR-132,b,0.85000,2004,1.18000,1.200,0.030350,1.68986800,,2500.00,0.371,1.32,F5 V
OGLE-TR-211,b,,2007,1.03000,1.360,0.051000,3.67724000,,,,1.64,
Oph 11,b,,2006,14.00000,,243.000000,7300000.00000000,,125.00,-2.770,,M9
Pr0211,b,,2012,,,0.031760,2.14610000,0.917,,,0.83,
PSR B1257+12,b,,1994,0.00006,,0.190000,25.26200000,,600.00,,,
PSR B1257+12,c,,1992,0.01353,,0.360000,66.54190000,,600.00,,,
PSR B1620-26,b,,2003,2.50000,,23.000000,,,,,,
PSR J1719-1438,b,23.00000,2011,1.20000,,0.004400,0.09070629,,1200.00,,0.04,
Qatar-1,b,1.07600,2010,1.29400,1.143,0.023320,1.42002420,,,-0.438,0.80,
ROXs 42 B,b,,2013,9.00000,,157.000000,,,135.00,,,M0
ROXs 12,b,,2013,16.00000,,210.000000,,0.995,120.00,,,M0
SR 12 AB,c,,2010,13.00000,,,,1.603,,,,
SWEEPS-4,b,,2006,3.80000,0.810,0.055000,4.20000000,,8500.00,,1.18,
SWEEPS-11,b,,2006,9.70000,1.130,0.030000,1.79600000,,8500.00,,1.45,
TrES-1,b,0.76900,2004,0.75200,1.067,0.039250,3.03006500,0.780,150.00,-0.359,0.81,K0 V
TrES-3,b,0.99400,2007,1.91000,1.336,0.022820,1.30618581,0.712,228.00,-0.204,0.83,G4 V
TrES-4,b,0.09900,2007,0.49400,1.838,0.051600,3.55392771,0.520,492.00,,1.81,F8 V
TrES-5,b,1.31000,2011,1.79000,1.194,0.024590,1.48224686,,360.00,,0.87,
HIP 41378,c,,2016,,0.228,,31.69780000,0.494,116.14,,1.40,
HIP 41378,d,,2016,,0.353,,156.00000000,0.494,116.14,,1.40,
GJ 3998,b,,2016,,,0.029000,2.64977000,1.510,17.79,-1.387,0.49,M1
GJ 3998,c,,2016,,,0.089000,13.74000000,1.510,17.79,-1.387,0.49,M1
BD+20 594,b,7.89000,2016,0.05129,0.199,0.241000,41.68550000,0.918,152.10,-0.056,0.93,G
Proxima Cen,b,,2016,,,0.048500,11.18600000,1.760,1.29,-2.810,0.14,M5.5 V
OGLE 2007-BLG-349L A,c,,2016,0.25171,,2.590000,2557.00000000,,2760.00,,,M
HATS-11,b,0.29900,2016,0.85000,1.510,0.046140,3.61916130,0.639,906.00,0.403,1.44,G0
HATS-12,b,1.19000,2016,2.38000,1.350,0.047950,3.14283300,0.502,981.00,0.863,2.21,F
GJ 676 A,c,,2016,,,6.600000,7337.00000000,1.440,16.90,,,M0 V
GJ 676 A,e,,2012,,,,35.39000000,1.440,16.90,,,M0 V
EPIC 211351816,b,0.02000,2016,1.10000,1.310,,8.40610000,1.159,763.00,,4.20,
EPIC 211391664,b,2.15000,2016,0.10131,0.384,0.094300,10.13675000,0.480,435.00,,1.31,F8 V
GJ 876,b,,1998,2.27560,,0.208317,61.11660000,1.558,4.70,-1.886,,M4
EPIC 211990866,b,,2016,,0.312,,1.67391600,0.582,181.50,0.250,1.19,
EPIC 211913977,b,,2016,,0.178,,14.67728600,1.013,181.50,-0.595,0.73,
EPIC 211970147,b,,2016,,0.116,,9.91561500,1.118,181.50,-0.657,0.71,
EPIC 211822797,b,,2016,,0.196,,21.16961900,1.452,181.50,-1.153,0.59,
EPIC 211969807,b,,2016,,0.170,,1.97419000,,181.50,-1.434,0.48,
OGLE 2014-BLG-0676L,b,,2016,3.09000,,4.400000,,,2220.00,,,
XO-6,b,0.62000,2016,4.40000,2.070,0.081500,3.76500070,0.430,232.72,,1.93,F5
HD 30177,c,,2016,,,9.890000,11613.00000000,0.807,54.71,,,G8 V
HD 4732,c,,2012,,,4.600000,2732.00000000,0.962,56.50,1.190,5.40,K0 IV
K2-11,b,,2015,,0.674,0.225700,39.93767000,0.828,2019.00,,5.15,
K2-16,c,,2015,,0.227,0.122900,19.07863000,0.999,324.00,,0.66,K3 V
K2-6,b,,2015,,0.223,0.189800,30.94191000,0.648,,,0.96,
KELT-1,b,24.70000,2012,27.23000,1.110,0.024660,1.21751400,,262.00,0.542,1.46,
KIC 10001893,d,,2014,,,,0.81161000,,,,,
XO-4,b,,2008,1.78000,1.330,,4.12508280,,293.00,,1.55,F5 V
Kepler-237,c,,2014,,0.186,0.071000,8.10363600,,,,0.72,
Kepler-238,b,,2014,,0.154,0.034000,2.09087600,,,,1.43,
Kepler-238,c,,2014,,0.213,0.069000,6.15555700,,,,1.43,
Kepler-238,d,,2014,,0.274,0.115000,13.23354900,,,,1.43,
Kepler-238,e,,2013,0.53400,0.500,,23.65400000,,,,1.43,
Kepler-238,f,,2013,0.04200,0.178,,50.44700000,,,,1.43,
Kepler-239,b,,2014,,0.208,0.095000,11.76305100,,,,0.76,
Kepler-239,c,,2014,,0.224,0.268000,56.22809800,,,,0.76,
Kepler-240,b,,2014,,0.122,0.048000,4.14449500,,,,0.74,
WASP-59,b,2.40000,2012,0.86300,0.775,0.069700,7.91958500,,125.00,,0.61,K5 V
WASP-62,b,0.27900,2012,0.57000,1.390,0.056700,4.41195300,,160.00,,1.28,
WASP-66,b,1.14400,2012,2.32000,1.390,0.054600,4.08605200,,380.00,,1.75,
WASP-7,b,0.54500,2008,0.96000,1.330,0.061800,4.95465800,,140.00,,1.43,
WASP-73,b,1.59600,2014,1.88000,1.160,0.055120,4.08722000,,,0.716,2.07,F9
WASP-79,b,0.13000,2012,0.90000,2.090,0.053500,3.66238660,,240.00,,1.53,
WASP-82,b,0.35400,2015,1.24000,1.670,0.044700,2.70578200,,200.00,,2.18,F5
WASP-94 A,b,0.11800,2014,0.45200,1.720,0.055000,3.95019070,,180.00,,1.62,F8
WASP-97,b,1.21000,2014,1.32000,1.130,0.033030,2.07276000,,,,1.06,G5
WTS-2,b,0.54000,2014,1.12000,1.363,0.018550,1.01870680,,1000.00,,0.75,K2 V
Kepler-240,c,,2014,,0.196,0.074000,7.95352800,,,,0.74,
Kepler-241,b,,2014,,0.208,0.094000,12.71809200,,,,0.67,
Kepler-241,c,,2014,,0.229,0.189000,36.06597800,,,,0.67,
Kepler-242,b,,2014,,0.233,0.075000,8.20395000,,,,0.85,
Kepler-243,b,,2014,,0.219,0.062000,5.71544200,,,,0.84,
Kepler-243,c,,2014,,0.178,0.142000,20.02621800,,,,0.84,
TYC 1422-614-1,c,,2014,,,1.370000,559.30000000,0.950,759.00,1.350,6.85,
USco CTIO 108,b,,2008,14.00000,,670.000000,,,,-1.950,,M7
V0391 Peg,b,,2007,,,1.700000,1170.00000000,,1400.00,,0.23,sdBV
WASP-1,b,0.34800,2007,0.85400,1.483,0.038890,2.51994540,0.928,408.00,0.441,1.47,F7 V
WASP-3,b,0.95000,2007,1.98000,1.400,0.031500,1.84683550,,220.00,,1.36,
WASP-4,b,,2007,1.21600,1.330,,1.33823251,0.730,300.00,-0.166,0.92,G7 V
WASP-5,b,1.64000,2008,1.58000,1.087,0.026700,1.62842790,0.660,300.00,,1.03,G4 V
WASP-6,b,0.32500,2009,0.48500,1.230,0.041400,3.36100208,,,,0.86,
WASP-8,b,,2010,2.24400,1.038,0.080100,8.15871500,,87.00,,0.94,
WASP-8,c,,2013,,,5.280000,4323.00000000,,87.00,,0.94,
WASP-10,b,4.14000,2008,3.15000,1.080,0.037810,3.09276160,,90.00,,0.70,
WASP-11,b,0.59400,2008,0.48700,1.005,0.043500,3.72247470,,121.70,-0.469,0.79,
WASP-13,b,0.22200,2009,0.47700,1.389,0.053620,4.35301100,,155.00,,1.56,
WASP-14,b,4.65600,2008,7.34100,1.281,0.036000,2.24375200,,160.00,,1.31,
WASP-15,b,0.24700,2009,0.54200,1.428,0.049900,3.75206560,0.480,,0.490,1.48,
WASP-17,b,0.08170,2009,0.48600,1.991,0.051500,3.73543800,0.380,400.00,,1.57,
WASP-18,b,8.78000,2009,10.43000,1.165,0.020260,0.94145299,0.450,105.49,,1.23,F6 IV/V
WASP-19,b,0.49200,2009,1.06900,1.392,0.016340,0.78883899,,250.00,,1.00,G8 V
WASP-20,b,0.13200,2015,0.31100,1.462,0.060000,4.89962840,0.490,210.00,,1.39,F9
WASP-21,b,0.32000,2010,0.30000,1.070,0.052000,4.32248200,,242.00,,1.14,G3 V
WASP-22,b,0.44400,2010,0.61700,1.199,0.048900,3.53273064,,300.00,,1.25,G1 V
WASP-23,b,,2010,0.88400,0.962,0.037600,2.94442560,,,,0.77,
WASP-25,b,0.42200,2010,0.58000,1.220,0.047300,3.76482500,,,,0.92,
WASP-26,b,0.64900,2010,1.02800,1.281,0.039850,2.75660040,,250.00,,1.30,
WASP-28,b,0.67600,2014,0.90700,1.213,0.044690,3.40883000,0.470,410.00,,1.09,F8
WASP-31,b,0.17200,2010,0.47800,1.549,0.046590,3.40590960,,360.00,,1.25,
Kepler-100,c,,2014,,0.196,,12.81590000,,,,1.49,
Kepler-102,f,,2014,,0.079,,27.45360000,,,-0.553,0.76,
Kepler-1144,b,,2016,,0.178,,17.14647302,,1012.00,,0.96,
Kepler-1149,b,,2016,,0.128,,3.73089898,,1023.00,,1.01,
Kepler-1153,b,,2016,,0.154,,1.75583533,,1185.00,,0.88,
Kepler-1157,b,,2016,,0.097,,4.45743164,,346.00,,0.71,
Kepler-1162,b,,2016,,0.197,,32.56370690,,989.00,,0.84,
Kepler-1166,b,,2016,,0.151,,33.24068820,,648.00,,0.86,
Kepler-1171,b,,2016,,0.228,,1.44259224,,615.00,,1.95,
Kepler-1176,b,,2016,,0.219,,24.17385790,,1023.00,,1.02,
Kepler-1180,b,,2016,,0.178,,16.86012860,,1284.00,,1.14,
Kepler-1185,b,,2016,,0.119,,104.35189760,,296.00,,0.87,
Kepler-1224,b,,2016,,0.119,,13.32351601,,578.00,,1.22,
Kepler-1229,b,,2016,,0.125,,86.82898900,,236.00,,0.51,
Kepler-1234,b,,2016,,0.251,,11.94014029,,866.00,,0.76,
Kepler-1238,b,,2016,,0.172,,4.14787559,,1533.00,,1.48,
Kepler-1243,b,,2016,,0.156,,16.83207290,,877.00,,0.94,
Kepler-1247,b,,2016,,0.208,,13.71220213,,1094.00,,0.82,
Kepler-1251,b,,2016,,0.164,,45.09046430,,863.00,,0.89,
Kepler-1254,d,,2016,,0.117,,5.72717226,,676.00,,0.75,
Kepler-1258,b,,2016,,0.077,,0.98494017,,651.00,,0.99,
Kepler-1263,b,,2016,,0.102,,4.55139967,,695.00,,0.80,
Kepler-1268,b,,2016,,0.181,,40.99039860,,1406.00,,1.09,
Kepler-1272,b,,2016,,0.211,,51.13097040,,896.00,,1.09,
Kepler-1309,b,,2016,,0.211,,28.84326470,,845.00,,0.80,
Kepler-1312,b,,2016,,0.187,,5.44832529,,305.00,,0.92,
Kepler-1317,b,,2016,,0.139,,0.56887443,,734.00,,0.79,
Kepler-1321,c,,2016,,0.214,,2.22649109,,547.00,,0.53,
Kepler-256,b,,2014,,0.142,0.027000,1.62049300,,,,1.30,
Kepler-244,b,,2014,,0.246,0.050000,4.31179200,,,,0.80,
Kepler-244,d,,2014,,0.206,0.140000,20.05040100,,,,0.80,
Kepler-245,b,,2014,,0.229,0.071000,7.49019000,,,,0.80,
Kepler-245,c,,2014,,0.194,0.124000,17.46081200,,,,0.80,
Kepler-245,d,,2014,,0.270,0.202000,36.27710800,,,,0.80,
Kepler-246,c,,2014,,0.134,0.095000,11.18716100,,,,0.83,
Kepler-247,b,,2014,,0.146,0.042000,3.33616000,,,,0.77,
Kepler-247,c,,2014,,0.365,0.084000,9.43945200,,,,0.77,
Kepler-248,b,,2014,,0.269,0.066000,6.30820500,,,,0.83,
Kepler-248,c,,2014,,0.363,0.123000,16.23949400,,,,0.83,
Kepler-249,b,,2014,,0.097,0.035000,3.30653900,,,,0.48,
Kepler-249,d,,2014,,0.140,0.097000,15.36845900,,,,0.48,
Kepler-250,b,,2014,,0.101,0.048000,4.14814100,,,,0.81,
Kepler-250,c,,2014,,0.203,0.069000,7.15680400,,,,0.81,
Kepler-251,b,,2014,,0.119,0.053000,4.79093600,,,,0.89,
Kepler-251,c,,2014,,0.247,0.122000,16.51404300,,,,0.89,
Kepler-251,d,,2014,,0.247,0.182000,30.13300100,,,,0.89,
Kepler-251,e,,2014,,0.247,0.404000,99.64016100,,,,0.89,
Kepler-252,c,,2014,,0.192,0.080000,10.84846300,,,,0.55,
Kepler-253,b,,2014,,0.145,0.046000,3.78398600,,,,0.79,
Kepler-253,c,,2014,,0.236,0.089000,10.28195100,,,,0.79,
Kepler-254,b,,2014,,0.345,0.064000,5.82666200,,,,0.91,
Kepler-254,c,,2014,,0.192,0.105000,12.41218300,,,,0.91,
Kepler-254,d,,2014,,0.223,0.139000,18.74647700,,,,0.91,
Kepler-255,c,,2014,,0.267,0.092000,9.94604700,,,,0.93,
WASP-32,b,2.92600,2010,3.60000,1.180,0.039400,2.71865900,,,,1.11,
WASP-34,b,0.45000,2010,0.59000,1.220,0.052400,4.31767820,,120.00,,0.93,
