pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
NN Ser,c,,2010,7.33000,,5.350000,5573.55000000,,500.00,,,WD
NN Ser,d,,2010,2.30000,,3.430000,2883.50000000,,500.00,,,WD
NY Vir,b,,2011,,,,3160.00000000,,551.99,,,
RR Cae,b,,2012,,,5.300000,4343.50000000,,21.20,,,M
UZ For,b,,2011,6.30000,,5.900000,5840.00000000,,239.60,,,
UZ For,c,,2011,7.70000,,2.800000,1916.25000000,,239.60,,,
alf Ari,b,,2010,,,1.200000,380.80000000,1.150,20.21,,13.90,K1 IIIb
Kepler-166,b,,2014,,0.203,0.072000,7.65025400,,614.16,,0.74,
Kepler-166,c,,2014,,0.212,0.195000,34.26028100,,614.16,,0.74,
Kepler-167,b,,2014,,0.144,0.048300,4.39316320,,330.00,-0.570,0.73,K4
Kepler-167,c,,2014,,0.138,0.068400,7.40611400,,330.00,-0.570,0.73,K4
Kepler-168,b,,2014,,0.130,0.056000,4.42539100,,1396.00,,1.11,
Kepler-168,c,,2014,,0.240,0.116000,13.19324200,,1396.00,,1.11,
Kepler-169,b,,2014,,0.101,0.040000,3.25061900,,411.34,,0.76,
Kepler-169,c,,2014,,0.108,0.062000,6.19546900,,411.34,,0.76,
Kepler-169,d,,2014,,0.112,0.075000,8.34812500,,411.34,,0.76,
Kepler-169,e,,2014,,0.196,0.105000,13.76710200,,411.34,,0.76,
Kepler-169,f,,2014,,0.230,0.359000,87.09019500,,411.34,,0.76,
Kepler-170,b,,2014,,0.285,0.080000,7.93059200,,754.64,,1.03,
Kepler-170,c,,2014,,0.255,0.131000,16.66586300,,754.64,,1.03,
Kepler-171,b,,2014,,0.209,0.050000,4.16697200,,885.43,,0.84,
Kepler-171,c,,2014,,0.228,0.098000,11.46346200,,885.43,,0.84,
Kepler-171,d,,2014,,0.169,0.223000,39.59551900,,885.43,,0.84,
HD 67087,c,,2015,,,3.860000,2374.00000000,0.530,76.69,0.540,1.55,F8 V
HD 68988,b,,2001,,,0.070000,6.27711000,0.625,60.95,,1.19,G2 V
HD 69830,b,,2006,,,0.078500,8.66700000,0.760,12.56,-0.220,,K0 V
HD 69830,c,,2006,,,0.186000,31.56000000,0.760,12.56,-0.220,,K0 V
HD 69830,d,,2006,,,0.630000,197.00000000,0.760,12.56,-0.220,,K0 V
HD 70573,b,,2007,,,1.760000,851.80000000,0.928,45.70,,,G1-1.5 V
HD 70642,b,,2003,,,3.318000,2124.54000000,0.733,29.30,,0.98,G5
HD 72659,b,,2002,,,4.750000,3658.00000000,0.612,51.97,,1.46,G2 V
HD 73267,b,,2008,,,2.187000,1245.36000000,0.827,54.91,,0.91,G5 V
HD 73526,b,,2002,,,0.650000,188.30000000,0.733,97.51,,1.53,G6 V
HD 73526,c,,2005,,,1.030000,379.10000000,0.733,97.51,,1.53,G6 V
HD 73534,b,,2008,,,2.990000,1750.00000000,0.962,83.53,,2.58,G5
HD 74156,b,,2003,,,0.292000,51.64500000,0.581,64.60,,,G0
HD 74156,c,,2003,,,3.850000,2473.00000000,0.581,64.60,,,G0
HD 75289,b,,1999,,,0.050000,3.50927000,0.578,29.14,,1.23,G0
HD 75784,b,,2014,,,1.032000,341.20000000,0.990,85.64,,3.40,G5
HD 75898,b,,2007,,,1.191000,422.90000000,0.626,78.23,0.460,1.58,G0
Kepler-20,c,2.50000,2011,0.04012,0.272,0.094900,10.85409089,,284.88,,0.96,
Kepler-20,d,2.70000,2011,0.03168,0.245,0.350600,77.61130017,,284.88,,0.96,
Kepler-20,e,,2011,,0.077,0.063900,6.09852281,,284.88,,0.96,
Kepler-20,f,,2011,,0.089,0.139600,19.57758478,,284.88,,0.96,
Kepler-21,b,6.40000,2012,0.01598,0.146,0.042717,2.78578000,0.518,108.86,0.715,1.90,F6 IV
Kepler-22,b,14.70000,2011,0.11300,0.212,0.849000,289.86230000,,190.00,-0.102,0.98,G5 V
Kepler-23,b,,2011,0.80000,0.170,0.075000,7.10730000,,856.34,,1.55,
Kepler-23,c,,2011,2.70000,0.285,0.099000,10.74210000,,856.34,,1.55,
Kepler-23,d,,2014,,0.196,0.124000,15.27429900,,856.34,,1.55,
Kepler-24,b,,2011,1.60000,0.214,0.080000,8.14530000,,1195.99,,1.29,
Kepler-24,c,,2011,1.60000,0.250,0.106000,12.33350000,,1195.99,,1.29,
Kepler-24,d,,2014,,0.149,0.051000,4.24438400,,1195.99,,1.29,
Kepler-24,e,,2014,,0.248,0.138000,18.99835500,,1195.99,,1.29,
Kepler-25,b,2.32000,2011,0.02750,0.245,,6.23829700,,244.96,,1.31,
Kepler-25,c,0.58800,2011,0.04790,0.465,,12.72070000,,244.96,,1.31,
Kepler-25,d,,2014,0.22600,,,122.40000000,,244.96,,1.31,
Kepler-26,b,1.26000,2011,0.01611,0.248,,12.28000000,,338.55,,0.51,M0 V
Kepler-111,c,,2014,,0.651,0.761000,224.78460800,,669.92,,1.16,
Kepler-112,b,,2014,,0.211,0.076000,8.40887800,,520.90,,0.84,
Kepler-112,c,,2014,,0.214,0.172000,28.57426300,,520.90,,0.84,
Kepler-113,b,10.73000,2014,0.03700,0.162,,4.75400000,,264.35,,0.69,
Kepler-113,c,,2014,0.02737,0.194,,8.92507000,,264.35,,0.69,
Kepler-114,b,,2014,,0.112,0.053000,5.18854900,,261.49,,0.67,M0 V
Kepler-114,c,,2013,0.00900,0.143,,8.04100000,,261.49,,0.67,M0 V
Kepler-114,d,,2013,0.01200,0.226,,11.77600000,,261.49,,0.67,M0 V
4 UMa,b,,2006,,,0.870000,269.30000000,1.170,73.58,,18.11,K1 III
6 Lyn,b,,2008,,,2.110000,934.30000000,0.940,54.74,,5.20,K0 III-IV
7 CMa,b,,2011,,,1.758000,735.10000000,1.050,19.82,1.063,4.87,K1 III
11 Com,b,,2007,,,1.290000,326.03000000,1.010,93.37,2.243,19.00,K0 III
11 UMi,b,,2009,,,1.530000,516.21997000,1.369,125.72,,29.79,K4 III
14 And,b,,2008,,,0.830000,185.84000000,1.020,75.59,1.763,11.00,G8 III
14 Her,b,,2002,,,2.930000,1773.40002000,0.880,17.94,,0.93,K0 V
16 Cyg B,b,,1996,,,1.660000,798.50000000,0.660,21.15,,1.13,G2.5 V
18 Del,b,,2008,,,2.600000,993.30000000,0.924,76.38,1.602,8.50,G6 III
Kepler-172,b,,2014,,0.210,0.040000,2.94030900,,848.56,,1.08,
Kepler-172,c,,2014,,0.255,0.068000,6.38899600,,848.56,,1.08,
Kepler-172,d,,2014,,0.201,0.118000,14.62711900,,848.56,,1.08,
Kepler-172,e,,2014,,0.246,0.211000,35.11873600,,848.56,,1.08,
Kepler-173,b,,2014,,0.115,0.048000,4.26374200,,853.39,,0.95,
Kepler-173,c,,2014,,0.217,0.074000,8.00577700,,853.39,,0.95,
Kepler-174,b,,2014,,0.175,0.100000,13.98179000,,389.07,,0.62,
Kepler-174,c,,2014,,0.133,0.214000,44.00052900,,389.07,,0.62,
Kepler-174,d,,2014,,0.195,0.677000,247.35373000,,389.07,,0.62,
Kepler-175,b,,2014,,0.228,0.105000,11.90351500,,1363.39,,1.01,
Kepler-175,c,,2014,,0.277,0.213000,34.03525700,,1363.39,,1.01,
Kepler-176,b,,2014,,0.128,0.058000,5.43307400,,535.40,,0.89,
Kepler-176,c,,2014,,0.232,0.102000,12.75971200,,535.40,,0.89,
Kepler-176,d,,2014,,0.224,0.163000,25.75197400,,535.40,,0.89,
Kepler-177,b,,2013,0.00600,0.259,,36.85500000,,1497.42,,1.05,
Kepler-177,c,,2013,0.02400,0.633,,49.41200000,,1497.42,,1.05,
Kepler-178,b,,2014,,0.259,0.085000,9.57669400,,731.04,,1.07,
HD 76700,b,,2002,,,0.050000,3.97097000,0.722,60.99,,1.37,G6 V
HD 77338,b,,2012,,,0.060000,5.73610000,0.876,46.00,,0.97,K0 IV
HD 79498,b,,2011,,,2.980000,1807.00000000,0.693,49.02,0.030,1.05,G5
HD 80606,b,,2001,4.38000,1.070,,111.43670000,0.778,66.60,,1.04,G5
HD 81040,b,,2005,,,1.940000,1001.70001000,0.680,34.47,,0.91,G2/G3
HD 81688,b,,2007,,,0.810000,184.02000000,0.996,85.92,1.857,13.00,G5
HD 82943,b,,2003,1.68100,,1.183060,441.47000000,0.620,27.61,,,G2/3 V
HD 82943,c,,2003,1.95900,,0.743450,220.07800000,0.620,27.61,,,G2/3 V
HD 82886,b,,2011,,,1.580000,705.00000000,0.864,127.52,,5.26,G0
HD 83443,b,,2002,,,0.040000,2.98570000,0.831,40.95,,0.94,K0/1 V + G (III)
HD 85390,b,,2009,,,1.373000,799.52000000,0.846,33.56,,,K1 V
HD 85512,b,,2011,,,0.260000,58.43000000,1.156,11.28,,0.71,K5 V
HD 86081,b,,2006,,,0.034600,2.13784310,0.664,104.24,0.380,1.46,F8
HD 86226,b,,2009,,,2.840000,1695.00000000,0.632,45.74,0.025,1.02,G2 V
HD 86264,b,,2009,,,2.860000,1475.00000000,0.511,67.94,0.660,1.88,F7 V
HD 87883,b,,2009,,,3.580000,2754.00000000,0.990,18.30,,0.79,K2.5 V
HD 88133,b,,2004,,,0.047900,3.41488400,0.810,73.77,,2.20,G5
Kepler-26,c,1.61000,2011,0.01951,0.243,,17.25590000,,338.55,,0.51,M0 V
Kepler-26,d,,2014,,0.095,0.039000,3.54391900,,338.55,,0.51,M0 V
Kepler-26,e,,2014,,0.215,0.220000,46.82791500,,338.55,,0.51,M0 V
Kepler-27,b,,2011,9.11000,0.357,0.118000,15.33480000,,1075.10,,0.59,
Kepler-27,c,,2011,13.80000,0.437,0.191000,31.33090000,,1075.10,,0.59,
Kepler-28,b,,2011,1.51000,0.321,0.062000,5.91230000,,443.92,,0.70,M0 V
Kepler-28,c,,2011,1.36000,0.303,0.081000,8.98580000,,443.92,,0.70,M0 V
Kepler-29,b,0.65000,2011,0.01419,0.299,,10.33840000,,851.90,,0.93,
Kepler-29,c,0.70000,2011,0.01259,0.280,,13.28840000,,851.90,,0.93,
Kepler-30,b,1.02000,2012,0.03600,0.348,0.180000,29.33434000,,938.33,,0.95,
Kepler-30,c,1.88000,2012,2.01000,1.097,0.300000,60.32310500,,938.33,,0.95,
Kepler-30,d,0.19000,2012,0.07300,0.785,0.500000,143.34394000,,938.33,,0.95,
Kepler-31,b,,2011,,0.491,0.160000,20.86130000,,1747.58,,1.22,
Kepler-31,c,,2011,4.70000,0.473,0.260000,42.63180000,,1747.58,,1.22,
Kepler-31,d,,2014,6.80000,0.348,0.400000,87.64510000,,1747.58,,1.22,
Kepler-32,b,,2011,4.10000,0.196,0.050000,5.90124000,,326.85,,0.53,M1 V
Kepler-32,c,,2011,0.50000,0.178,0.090000,8.75220000,,326.85,,0.53,M1 V
24 Sex,b,,2010,,,1.333000,452.80000000,0.958,72.21,1.164,4.90,K0 IV
24 Sex,c,,2010,,,2.080000,883.00000000,0.958,72.21,1.164,4.90,K0 IV
30 Ari B,b,,2009,,,0.990000,335.10001000,0.496,44.71,,1.41,F6 V
42 Dra,b,,2008,,,1.190000,479.10000000,1.190,90.86,,22.03,K1.5 III
47 UMa,b,,1996,,,2.100000,1078.00000000,0.610,13.80,,1.23,G0 V
47 UMa,c,,2001,,,3.600000,2391.00000000,0.610,13.80,,1.23,G0 V
47 UMa,d,,2009,,,11.600000,14002.00000000,0.610,13.80,,1.23,G0 V
51 Peg,b,,1995,,,0.052700,4.23078500,0.670,15.47,,1.20,G2.5 IV
55 Cnc,b,,1996,0.83060,,0.115227,14.65152000,0.870,12.59,-0.235,0.94,G8 V
55 Cnc,c,,2004,0.17140,,0.241376,44.41750000,0.870,12.59,-0.235,0.94,G8 V
55 Cnc,d,,2002,3.87800,,5.503000,4825.00000000,0.870,12.59,-0.235,0.94,G8 V
55 Cnc,e,6.40000,2004,0.02542,0.170,0.015440,0.73653900,0.870,12.59,-0.235,0.94,G8 V
55 Cnc,f,,2007,0.14100,,0.788000,262.00000000,0.870,12.59,-0.235,0.94,G8 V
61 Vir,b,,2009,,,0.050201,4.21500000,0.710,8.51,-0.095,0.96,G5 V
61 Vir,c,,2009,,,0.217500,38.02100000,0.710,8.51,-0.095,0.96,G5 V
61 Vir,d,,2009,,,0.476000,123.01000000,0.710,8.51,-0.095,0.96,G5 V
70 Vir,b,,1996,,,0.481000,116.68800000,0.710,17.91,,1.89,G4 V
Kepler-178,c,,2014,,0.257,0.142000,20.55280200,,731.04,,1.07,
Kepler-178,d,,2014,,0.352,0.397000,96.67898800,,731.04,,1.07,
Kepler-179,b,,2014,,0.146,0.036000,2.73592600,,616.39,,0.76,
Kepler-179,c,,2014,,0.178,0.064000,6.40013000,,616.39,,0.76,
Kepler-180,b,,2014,,0.134,0.109000,13.81712400,,709.83,,1.06,
Kepler-180,c,,2014,,0.269,0.229000,41.88577500,,709.83,,1.06,
Kepler-181,b,,2014,,0.113,0.040000,3.13787300,,620.09,,0.75,
Kepler-181,c,,2014,,0.178,0.049000,4.30214900,,620.09,,0.75,
Kepler-182,b,,2014,,0.230,0.096000,9.82579200,,1621.79,,1.15,
Kepler-182,c,,2014,,0.306,0.157000,20.68434200,,1621.79,,1.15,
Kepler-183,b,,2014,,0.184,0.064000,5.68794500,,1082.60,,0.96,
Kepler-183,c,,2014,,0.203,0.103000,11.63707100,,1082.60,,0.96,
Kepler-184,b,,2014,,0.211,0.092000,10.68757600,,621.24,,0.87,
Kepler-184,c,,2014,,0.176,0.141000,20.30300500,,621.24,,0.87,
Kepler-184,d,,2014,,0.222,0.179000,29.02235800,,621.24,,0.87,
Kepler-185,b,,2014,,0.104,0.026000,1.63290000,,473.07,,0.81,
Kepler-185,c,,2014,,0.180,0.139000,20.72904200,,473.07,,0.81,
HD 89307,b,,2009,,,3.270000,2166.00000000,0.590,32.04,,1.10,G0
HD 89744,b,,1999,,,0.917000,256.78000000,0.529,38.68,,,F7 V
HD 90156,b,,2009,,,0.250000,49.77000000,0.680,21.96,-0.143,,G5 V
HD 92788,b,,2000,,,0.970000,325.80300000,0.694,34.69,,1.14,G6 V
HD 93083,b,,2005,,,0.477000,143.58000000,0.945,28.54,-0.387,,K3 V
HD 95086,b,,2013,5.00000,,55.700000,,0.235,86.44,,,A8 III
HD 95089,b,,2009,,,1.360000,464.40000000,0.949,137.46,,5.08,G8/K0 IV
HD 95127,b,,2015,,,1.280000,482.00000000,2.675,689.75,,41.01,K0
HD 96063,b,,2011,,,1.110000,362.50000000,0.860,140.62,,4.75,G6 V
HD 96167,b,,2009,,,1.332000,498.04000000,0.731,85.51,,1.94,G5
HD 96127,b,,2011,,,1.420000,647.29999000,1.517,597.42,,51.10,K2 III
HD 97658,b,,2010,0.03000,0.210,,9.49090000,0.860,21.58,,0.74,K1
HD 98219,b,,2011,,,1.260000,433.80000000,0.960,114.07,,4.60,K0 III/IV
HD 98649,b,,2012,,,6.570000,6022.97250000,0.658,42.22,,1.01,G3/G5 V
HD 99109,b,,2005,,,1.110000,439.29999000,0.870,54.88,,0.98,G8/K0 IV
HD 99492,b,,2004,,,0.120000,17.04310000,1.000,18.21,,0.83,K2/4
HD 99706,b,,2011,,,1.980000,841.00000000,1.000,147.21,,5.52,K0
Kepler-32,d,,2012,,0.241,0.130000,22.78020000,,326.85,,0.53,M1 V
Kepler-32,e,,2012,,0.134,0.033000,2.89600000,,326.85,,0.53,M1 V
Kepler-32,f,,2012,,0.073,0.013000,0.74296000,,326.85,,0.53,M1 V
Kepler-33,b,,2011,,0.155,0.067700,5.66793000,,1252.84,0.556,1.82,
Kepler-33,c,,2011,,0.285,0.118900,13.17562000,,1252.84,0.556,1.82,
HIP 79431,b,,2009,,,0.360000,111.70000000,3.457,14.54,-1.523,0.54,M3 V
HIP 91258,b,,2013,,,0.060000,5.05050000,0.808,45.95,,0.89,G5 V
HIP 97233,b,,2014,,,2.550000,1058.80000000,1.000,102.58,1.204,5.34,K0
HIP 105854,b,,2014,,,0.810000,184.20000000,1.190,78.80,1.670,,K2 III
HIP 116454,b,,2014,0.04000,0.220,,9.12050000,0.890,62.56,,0.72,K1
HR 810,b,,1999,,,0.920000,302.79999000,0.560,17.33,,1.13,G0 V
HR 8799,b,,2008,7.00000,1.200,68.000000,170000.00000000,0.254,39.40,,,A5
HR 8799,c,,2008,10.00000,1.200,38.000000,69000.00000000,0.254,39.40,,,A5
HR 8799,d,,2008,10.00000,1.200,24.000000,37000.00000000,0.254,39.40,,,A5
HR 8799,e,,2010,10.00000,1.170,16.400000,,0.254,39.40,,,A5
K2-3,b,,2015,,0.194,0.076900,10.05449000,1.350,44.13,,0.56,M0 V
K2-3,c,,2015,,0.165,0.139900,24.64354000,1.350,44.13,,0.56,M0 V
GJ 163,b,,2013,,,0.060700,8.63182000,1.480,15.14,-1.708,,M3.5 V
GJ 163,c,,2013,,,0.125400,25.63058000,1.480,15.14,-1.708,,M3.5 V
GJ 163,d,,2013,,,1.030400,603.95116000,1.480,15.14,-1.708,,M3.5 V
GJ 179,b,,2009,,,2.410000,2288.00000000,1.520,12.36,-1.796,0.38,M3.5 V
GJ 317,b,,2007,2.50000,,1.150000,692.00000000,1.500,15.10,,,M2.5 V
GJ 328,b,,2013,,,4.500000,4100.00000000,1.380,20.54,,,M1
GJ 433,b,,2011,,,0.060000,7.36970000,1.513,9.07,-1.699,,M1.5 V
GJ 436,b,1.80000,2004,0.07000,0.372,0.029100,2.64388312,1.520,9.76,,0.46,M2.5 V
GJ 504,b,,2013,4.00000,,43.500000,,0.580,17.54,0.332,,G0 V
GJ 581,b,,2005,,,0.040610,5.36860000,1.630,6.30,-1.886,0.29,M3 V
GJ 581,c,,2007,,,0.072100,12.91400000,1.630,6.30,-1.886,0.29,M3 V
GJ 581,e,,2009,,,0.028150,3.14900000,1.630,6.30,-1.886,0.29,M3 V
GJ 649,b,,2009,,,1.135000,598.30000000,1.500,10.38,,,M0.5
GJ 667 C,b,,2011,,,0.050500,7.20040000,,6.80,-1.863,,M1.5 V
GJ 667 C,c,,2011,,,0.125000,28.14000000,,6.80,-1.863,,M1.5 V
GJ 667 C,e,,2013,,,0.213000,62.24000000,,6.80,-1.863,,M1.5 V
GJ 667 C,f,,2013,,,0.156000,39.02600000,,6.80,-1.863,,M1.5 V
Kepler-186,b,,2014,,0.095,0.034300,3.88679070,,172.00,-1.260,0.52,M1
Kepler-186,c,,2014,,0.112,0.045100,7.26730200,,172.00,-1.260,0.52,M1
Kepler-186,d,,2014,,0.125,0.078100,13.34299600,,172.00,-1.260,0.52,M1
Kepler-186,e,,2014,,0.113,0.110000,22.40770400,,172.00,-1.260,0.52,M1
Kepler-186,f,,2014,,0.104,0.432000,129.94410000,,172.00,-1.260,0.52,M1
Kepler-187,b,,2014,,0.126,0.059000,4.93886400,,1180.86,,1.29,
Kepler-187,c,,2014,,0.238,0.099000,10.64026300,,1180.86,,1.29,
Kepler-188,b,,2014,,0.150,0.032000,2.06189700,,996.09,,1.14,
Kepler-188,c,,2014,,0.285,0.066000,5.99655300,,996.09,,1.14,
Kepler-189,b,,2014,,0.108,0.088000,10.39993100,,601.75,,0.75,
Kepler-189,c,,2014,,0.212,0.137000,20.13486600,,601.75,,0.75,
Kepler-190,b,,2014,,0.139,0.030000,2.01999900,,438.88,,0.80,
Kepler-190,c,,2014,,0.130,0.045000,3.76302400,,438.88,,0.80,
Kepler-191,b,,2014,,0.120,0.087000,9.93963200,,604.75,,0.79,
Kepler-191,c,,2014,,0.166,0.128000,17.73850600,,604.75,,0.79,
Kepler-192,b,,2014,,0.244,0.090000,9.92674600,,664.14,,1.01,
Kepler-192,c,,2014,,0.249,0.150000,21.22340000,,664.14,,1.01,
HD 100546,b,,2014,,6.900,53.000000,,0.003,110.02,1.500,,B9 Vne
HD 100655,b,,2011,,,0.680000,157.57001000,1.010,137.72,,10.06,G9 III
HD 100777,b,,2007,,,1.030000,383.70001000,0.777,49.60,,1.04,G8 V
HD 101930,b,,2005,,,0.300000,70.46000000,0.908,30.05,,0.86,K1 V
HD 102117,b,,2005,,,0.150000,20.81330000,0.720,39.62,,1.23,G6 V
HD 102195,b,,2006,,,0.050000,4.11377000,0.835,29.36,,0.82,K0 V
HD 102272,b,,2008,,,0.510000,127.58000000,1.020,350.01,,10.30,K0
HD 102365,b,,2010,,,0.460000,122.10000000,0.660,9.29,,,G3/5 V
HD 102329,b,,2011,,,1.810000,778.09998000,1.040,218.42,,9.82,K0 III
HD 102956,b,,2010,,,0.080700,6.49470000,0.973,122.32,,4.55,G5
HD 103197,b,,2009,,,0.250000,47.84000000,0.914,57.24,,0.88,K1 V(P)
HD 103720,b,,2014,,,0.049800,4.55570000,0.950,41.60,,0.73,K3 V
HD 103774,b,,2013,,,0.070000,5.88810000,0.490,56.50,0.544,,F5 V
HD 104067,b,,2009,,,0.260000,55.80600000,0.990,20.38,,0.74,K2 V
HD 104985,b,,2003,,,0.950000,199.50500000,1.029,100.86,1.778,11.00,G9 III
HD 106252,b,,2002,,,2.610000,1531.00000000,0.616,38.23,,1.10,G0
HD 106270,b,,2011,,,3.340000,1888.00000000,0.742,94.06,,2.66,G5 IV
K2-3,d,,2015,,0.135,0.207600,44.55983000,1.350,44.13,,0.56,M0 V
KELT-1,b,24.70000,2012,27.23000,1.110,0.024660,1.21751400,,262.00,0.542,1.46,
KELT-2 A,b,,2012,1.70000,1.350,,4.11379000,0.516,134.57,,1.93,F8
KELT-3,b,,2013,1.94000,1.560,,2.70339000,,211.35,,1.70,
KELT-6,b,,2014,0.52000,1.300,,7.84570000,,242.39,,1.73,F8
TrES-2,b,,2006,1.49000,1.360,,2.47063000,0.619,216.66,,1.12,G0 V
HAT-P-7,b,,2008,1.84000,1.510,,2.20474000,,344.46,,2.00,
HAT-P-11,b,,2008,,0.389,0.052540,4.88780244,1.186,37.81,,0.68,K4
Kepler-4,b,1.91000,2009,0.07700,0.357,0.045600,3.21346000,,550.00,0.354,1.49,
Kepler-5,b,0.40000,2009,2.11100,1.426,0.053800,3.54846570,,923.41,,1.79,
Kepler-6,b,0.40000,2009,0.66800,1.304,0.048520,3.23469960,,597.14,,1.39,
Kepler-7,b,0.14000,2009,0.44100,1.622,0.060670,4.88548920,,947.46,,1.97,
Kepler-8,b,0.27000,2010,0.59000,1.416,0.047400,3.52249910,,1052.90,,1.49,
Kepler-9,b,0.42000,2010,0.13655,0.740,0.143000,19.23891000,,614.00,-0.038,0.96,
Kepler-9,c,0.31000,2010,0.09408,0.721,0.227000,38.98530000,,614.00,-0.038,0.96,
Kepler-9,d,,2010,,0.146,0.027300,1.59285100,,614.00,-0.038,0.96,
Kepler-10,b,8.00000,2011,0.01450,0.132,0.017200,0.83749100,,186.50,,1.06,
GJ 667 C,g,,2013,,,0.549000,256.20000000,,6.80,-1.863,,M1.5 V
GJ 674,b,,2007,,,0.039000,4.69380000,1.570,4.55,-1.796,,M2.5
GJ 676 A,b,,2010,,,1.820000,1056.80005000,1.440,16.03,,0.69,M0 V
GJ 676 A,d,,2012,,,,3.60050000,1.440,16.03,,0.69,M0 V
GJ 676 A,e,,2012,,,,35.39000000,1.440,16.03,,0.69,M0 V
GJ 687,b,,2014,,,0.170000,38.14000000,1.470,4.55,,0.43,M3 V
GJ 832,b,,2008,,,3.560000,3657.00000000,1.506,4.97,-1.585,,M1.5
GJ 832,c,,2014,,,0.163000,35.68000000,1.506,4.97,-1.585,,M1.5
GJ 849,b,,2006,,,2.350000,1882.00000000,1.500,8.80,,0.53,M3 V
GJ 876,b,,1998,2.27560,,0.208317,61.11660000,1.558,4.68,-1.907,0.30,M4
GJ 876,c,,2000,0.71420,,0.129590,30.08810000,1.558,4.68,-1.907,0.30,M4
GJ 876,d,,2005,0.02100,,0.020807,1.93778000,1.558,4.68,-1.907,0.30,M4
GJ 876,e,,2010,0.04600,,0.334300,124.26000000,1.558,4.68,-1.907,0.30,M4
GJ 1214,b,1.49000,2009,0.01970,0.254,0.014110,1.58040456,,14.65,,0.22,M4.5
GJ 3021,b,,2000,,,0.490000,133.71000000,0.750,17.56,-0.180,0.90,G6 V
GJ 3293,b,,2015,,,0.143390,30.59870000,,20.20,-1.658,0.40,M2.5
GJ 3293,c,,2015,,,0.361750,122.61960000,,20.20,-1.658,0.40,M2.5
Kepler-193,b,,2014,,0.213,0.106000,11.38848000,,1038.87,,1.15,
Kepler-193,c,,2014,,0.245,0.286000,50.69749400,,1038.87,,1.15,
Kepler-194,b,,2014,,0.135,0.032000,2.09228100,,1133.48,,1.02,
Kepler-194,c,,2014,,0.231,0.131000,17.30803200,,1133.48,,1.02,
Kepler-194,d,,2014,,0.214,0.275000,52.81497300,,1133.48,,1.02,
Kepler-195,b,,2014,,0.181,0.077000,8.30787200,,664.47,,0.78,
Kepler-195,c,,2014,,0.138,0.197000,34.09686300,,664.47,,0.78,
Kepler-196,b,,2014,,0.170,0.138000,20.73988600,,457.26,,0.78,
Kepler-196,c,,2014,,0.200,0.240000,47.42773700,,457.26,,0.78,
Kepler-197,b,,2014,,0.091,0.060000,5.59930800,,333.75,,1.12,
Kepler-197,c,,2014,,0.110,0.090000,10.34969500,,333.75,,1.12,
Kepler-197,d,,2014,,0.109,0.119000,15.67756300,,333.75,,1.12,
Kepler-197,e,,2014,,0.081,0.164000,25.20971500,,333.75,,1.12,
Kepler-198,b,,2014,,0.252,0.131000,17.79003700,,502.52,,0.94,
Kepler-198,c,,2014,,0.220,0.259000,49.56741600,,502.52,,0.94,
Kepler-199,b,,2014,,0.277,0.158000,23.63760400,,528.99,,0.97,
Kepler-199,c,,2014,,0.290,0.316000,67.09340800,,528.99,,0.97,
HD 106515 A,b,,2012,,,4.590000,3630.00000000,0.821,34.12,0.090,1.62,G5
HD 106906,b,,2013,11.00000,,650.000000,,0.440,103.33,0.750,,F5 V
HD 107148,b,,2005,,,0.269000,48.05600000,0.702,49.49,,,G5 V
HD 108147,b,,2002,,,0.102000,10.89850000,0.538,38.96,0.286,,F8/G0 V
HD 108341,b,,2014,,,2.000000,1129.00000000,0.930,49.40,,0.79,K2 V
HD 108863,b,,2011,,,1.320000,437.70000000,0.990,165.52,,5.74,K0
HD 108874,b,,2002,,,1.040000,394.48123000,0.765,59.62,,1.05,G5
HD 108874,c,,2005,,,2.659000,1624.00000000,0.765,59.62,,1.05,G5
HD 109246,b,,2010,,,0.330000,68.27000000,0.640,67.97,,1.07,G0 V
HD 109271,b,,2013,,,0.079000,7.85430000,0.659,55.96,0.301,,G5 V
HD 109271,c,,2013,,,0.196000,30.93000000,0.659,55.96,0.301,,G5 V
HD 109749,b,,2005,,,0.061500,5.23989100,0.714,63.20,0.190,1.22,G3 V
HD 110014,b,,2009,,,2.140000,835.47700000,1.240,100.98,,20.90,K2 III
HD 111232,b,,2003,,,1.970000,1143.00000000,0.701,28.98,,0.90,G5 V
HD 113337,b,,2013,,,0.920000,324.00000000,0.415,36.22,,1.50,F6 V
HD 113538,b,,2010,,,1.240000,663.20000000,1.376,15.90,,0.53,K9 V
HD 113538,c,,2010,,,2.440000,1818.00000000,1.376,15.90,,0.53,K9 V
Kepler-10,c,7.10000,2011,0.05400,0.210,,45.29430100,,186.50,,1.06,
Kepler-11,b,1.72000,2010,0.00600,0.161,0.091000,10.30390000,,658.59,,1.06,
Kepler-11,c,0.66000,2010,0.00900,0.256,0.107000,13.02410000,,658.59,,1.06,
Kepler-11,d,1.28000,2010,0.02300,0.278,0.155000,22.68450000,,658.59,,1.06,
Kepler-11,e,0.58000,2010,0.02500,0.374,0.195000,31.99960000,,658.59,,1.06,
Kepler-11,f,0.69000,2010,0.00600,0.222,0.250000,46.68880000,,658.59,,1.06,
Kepler-11,g,4.00000,2010,0.07900,0.297,0.466000,118.38070000,,658.59,,1.06,
